cohort,gene,present,in_pam50
TCGA_BRCA,AKAP9,TRUE,FALSE
TCGA_BRCA,AKIP1,TRUE,FALSE
TCGA_BRCA,AKIRIN1,TRUE,FALSE
TCGA_BRCA,AKIRIN2,TRUE,FALSE
TCGA_BRCA,AKNA,TRUE,FALSE
TCGA_BRCA,AKNAD1,TRUE,FALSE
TCGA_BRCA,AKR1A1,TRUE,FALSE
TCGA_BRCA,AKR1B1,TRUE,FALSE
TCGA_BRCA,AKR1B15,TRUE,FALSE
TCGA_BRCA,AKR1C1,TRUE,FALSE
TCGA_BRCA,AKR1C2,TRUE,FALSE
TCGA_BRCA,AKR1C3,TRUE,FALSE
TCGA_BRCA,AKR1E2,TRUE,FALSE
TCGA_BRCA,AKR7A2,TRUE,FALSE
TCGA_BRCA,AKR7A3,TRUE,FALSE
TCGA_BRCA,AKR7L,TRUE,FALSE
TCGA_BRCA,AKT1,TRUE,FALSE
TCGA_BRCA,AKT1S1,TRUE,FALSE
TCGA_BRCA,AKT2,TRUE,FALSE
TCGA_BRCA,AKT3,TRUE,FALSE
TCGA_BRCA,AKTIP,TRUE,FALSE
TCGA_BRCA,ALAD,TRUE,FALSE
TCGA_BRCA,ALAS1,TRUE,FALSE
TCGA_BRCA,ALB,TRUE,FALSE
TCGA_BRCA,ALCAM,TRUE,FALSE
TCGA_BRCA,ALDH16A1,TRUE,FALSE
TCGA_BRCA,ALDH18A1,TRUE,FALSE
TCGA_BRCA,ALDH1A1,TRUE,FALSE
TCGA_BRCA,ALDH1A2,TRUE,FALSE
TCGA_BRCA,ALDH1A3,TRUE,FALSE
TCGA_BRCA,ALDH1A3-AS1,TRUE,FALSE
TCGA_BRCA,ALDH1B1,TRUE,FALSE
TCGA_BRCA,ALDH1L1,TRUE,FALSE
TCGA_BRCA,ALDH1L2,TRUE,FALSE
TCGA_BRCA,ALDH2,TRUE,FALSE
TCGA_BRCA,ALDH3A2,TRUE,FALSE
TCGA_BRCA,ALDH3B1,TRUE,FALSE
TCGA_BRCA,ALDH3B2,TRUE,FALSE
TCGA_BRCA,ALDH4A1,TRUE,FALSE
TCGA_BRCA,ALDH5A1,TRUE,FALSE
TCGA_BRCA,ALDH6A1,TRUE,FALSE
TCGA_BRCA,ALDH7A1,TRUE,FALSE
TCGA_BRCA,ALDH8A1,TRUE,FALSE
TCGA_BRCA,ALDH9A1,TRUE,FALSE
TCGA_BRCA,ALDOA,TRUE,FALSE
TCGA_BRCA,ALDOC,TRUE,FALSE
TCGA_BRCA,ALG1,TRUE,FALSE
TCGA_BRCA,ALG10,TRUE,FALSE
TCGA_BRCA,ALG10B,TRUE,FALSE
TCGA_BRCA,ALG11,TRUE,FALSE
TCGA_BRCA,ALG12,TRUE,FALSE
TCGA_BRCA,ALG13,TRUE,FALSE
TCGA_BRCA,ALG14,TRUE,FALSE
TCGA_BRCA,ALG1L2,TRUE,FALSE
TCGA_BRCA,ALG2,TRUE,FALSE
TCGA_BRCA,ALG3,TRUE,FALSE
TCGA_BRCA,ALG5,TRUE,FALSE
TCGA_BRCA,ALG6,TRUE,FALSE
TCGA_BRCA,ALG8,TRUE,FALSE
TCGA_BRCA,ALG9,TRUE,FALSE
TCGA_BRCA,ALKBH1,TRUE,FALSE
TCGA_BRCA,ALKBH2,TRUE,FALSE
TCGA_BRCA,ALKBH3,TRUE,FALSE
TCGA_BRCA,ALKBH3-AS1,TRUE,FALSE
TCGA_BRCA,ALKBH4,TRUE,FALSE
TCGA_BRCA,ALKBH5,TRUE,FALSE
TCGA_BRCA,ALKBH6,TRUE,FALSE
TCGA_BRCA,ALKBH7,TRUE,FALSE
TCGA_BRCA,ALKBH8,TRUE,FALSE
TCGA_BRCA,ALMS1,TRUE,FALSE
TCGA_BRCA,ALMS1-IT1,TRUE,FALSE
TCGA_BRCA,ALOX12,TRUE,FALSE
TCGA_BRCA,ALOX15,TRUE,FALSE
