cohort,gene,present,in_pam50
SCANB,MIR5583-2,TRUE,FALSE
SCANB,MIR5584,TRUE,FALSE
SCANB,MIR5585,TRUE,FALSE
SCANB,MIR5586,TRUE,FALSE
SCANB,MIR5587,TRUE,FALSE
SCANB,MIR5588,TRUE,FALSE
SCANB,MIR5589,TRUE,FALSE
SCANB,MIR559,TRUE,FALSE
SCANB,MIR5590,TRUE,FALSE
SCANB,MIR5591,TRUE,FALSE
SCANB,MIR561,TRUE,FALSE
SCANB,MIR562,TRUE,FALSE
SCANB,MIR563,TRUE,FALSE
SCANB,MIR564,TRUE,FALSE
SCANB,MIR567,TRUE,FALSE
SCANB,MIR568,TRUE,FALSE
SCANB,MIR5680,TRUE,FALSE
SCANB,MIR5681A,TRUE,FALSE
SCANB,MIR5681B,TRUE,FALSE
SCANB,MIR5682,TRUE,FALSE
SCANB,MIR5683,TRUE,FALSE
SCANB,MIR5684,TRUE,FALSE
SCANB,MIR5685,TRUE,FALSE
SCANB,MIR5687,TRUE,FALSE
SCANB,MIR5688,TRUE,FALSE
SCANB,MIR5689,TRUE,FALSE
SCANB,MIR569,TRUE,FALSE
SCANB,MIR5690,TRUE,FALSE
SCANB,MIR5691,TRUE,FALSE
SCANB,MIR5692A1,TRUE,FALSE
SCANB,MIR5692B,TRUE,FALSE
SCANB,MIR5692C1,TRUE,FALSE
SCANB,MIR5692C2,TRUE,FALSE
SCANB,MIR5693,TRUE,FALSE
SCANB,MIR5694,TRUE,FALSE
SCANB,MIR5695,TRUE,FALSE
SCANB,MIR5696,TRUE,FALSE
SCANB,MIR5697,TRUE,FALSE
SCANB,MIR5698,TRUE,FALSE
SCANB,MIR5699,TRUE,FALSE
SCANB,MIR570,TRUE,FALSE
SCANB,MIR5700,TRUE,FALSE
SCANB,MIR5701-1,TRUE,FALSE
SCANB,MIR5702,TRUE,FALSE
SCANB,MIR5703,TRUE,FALSE
SCANB,MIR5704,TRUE,FALSE
SCANB,MIR5705,TRUE,FALSE
SCANB,MIR5706,TRUE,FALSE
SCANB,MIR5707,TRUE,FALSE
SCANB,MIR5708,TRUE,FALSE
SCANB,MIR571,TRUE,FALSE
SCANB,MIR572,TRUE,FALSE
SCANB,MIR573,TRUE,FALSE
SCANB,MIR5739,TRUE,FALSE
SCANB,MIR574,TRUE,FALSE
SCANB,MIR575,TRUE,FALSE
SCANB,MIR576,TRUE,FALSE
SCANB,MIR577,TRUE,FALSE
SCANB,MIR578,TRUE,FALSE
SCANB,MIR5787,TRUE,FALSE
SCANB,MIR579,TRUE,FALSE
SCANB,MIR580,TRUE,FALSE
SCANB,MIR581,TRUE,FALSE
SCANB,MIR582,TRUE,FALSE
SCANB,MIR583,TRUE,FALSE
SCANB,MIR584,TRUE,FALSE
SCANB,MIR585,TRUE,FALSE
SCANB,MIR586,TRUE,FALSE
SCANB,MIR587,TRUE,FALSE
SCANB,MIR588,TRUE,FALSE
SCANB,MIR589,TRUE,FALSE
SCANB,MIR590,TRUE,FALSE
SCANB,MIR591,TRUE,FALSE
SCANB,MIR592,TRUE,FALSE
SCANB,MIR593,TRUE,FALSE
SCANB,MIR595,TRUE,FALSE
SCANB,MIR596,TRUE,FALSE
SCANB,MIR597,TRUE,FALSE
SCANB,MIR598,TRUE,FALSE
SCANB,MIR599,TRUE,FALSE
SCANB,MIR600HG,TRUE,FALSE
SCANB,MIR601,TRUE,FALSE
SCANB,MIR602,TRUE,FALSE
SCANB,MIR603,TRUE,FALSE
SCANB,MIR604,TRUE,FALSE
SCANB,MIR605,TRUE,FALSE
SCANB,MIR606,TRUE,FALSE
SCANB,MIR6068,TRUE,FALSE
SCANB,MIR6069,TRUE,FALSE
SCANB,MIR607,TRUE,FALSE
SCANB,MIR6070,TRUE,FALSE
SCANB,MIR6071,TRUE,FALSE
SCANB,MIR6072,TRUE,FALSE
SCANB,MIR6073,TRUE,FALSE
SCANB,MIR6074,TRUE,FALSE
SCANB,MIR6075,TRUE,FALSE
SCANB,MIR6076,TRUE,FALSE
SCANB,MIR6077,TRUE,FALSE
SCANB,MIR6078,TRUE,FALSE
SCANB,MIR6079,TRUE,FALSE
SCANB,MIR608,TRUE,FALSE
SCANB,MIR6080,TRUE,FALSE
SCANB,MIR6081,TRUE,FALSE
SCANB,MIR6082,TRUE,FALSE
SCANB,MIR6083,TRUE,FALSE
SCANB,MIR6084,TRUE,FALSE
SCANB,MIR6085,TRUE,FALSE
SCANB,MIR6086,TRUE,FALSE
SCANB,MIR6088,TRUE,FALSE
SCANB,MIR6089,TRUE,FALSE
SCANB,MIR609,TRUE,FALSE
SCANB,MIR6090,TRUE,FALSE
SCANB,MIR610,TRUE,FALSE
SCANB,MIR611,TRUE,FALSE
SCANB,MIR6124,TRUE,FALSE
SCANB,MIR6125,TRUE,FALSE
SCANB,MIR6126,TRUE,FALSE
SCANB,MIR6127,TRUE,FALSE
SCANB,MIR6128,TRUE,FALSE
SCANB,MIR6129,TRUE,FALSE
SCANB,MIR613,TRUE,FALSE
SCANB,MIR6130,TRUE,FALSE
SCANB,MIR6131,TRUE,FALSE
SCANB,MIR6132,TRUE,FALSE
SCANB,MIR6133,TRUE,FALSE
SCANB,MIR6134,TRUE,FALSE
SCANB,MIR614,TRUE,FALSE
SCANB,MIR615,TRUE,FALSE
SCANB,MIR616,TRUE,FALSE
SCANB,MIR6165,TRUE,FALSE
SCANB,MIR617,TRUE,FALSE
SCANB,MIR618,TRUE,FALSE
SCANB,MIR619,TRUE,FALSE
SCANB,MIR620,TRUE,FALSE
SCANB,MIR621,TRUE,FALSE
SCANB,MIR622,TRUE,FALSE
SCANB,MIR623,TRUE,FALSE
SCANB,MIR624,TRUE,FALSE
SCANB,MIR625,TRUE,FALSE
SCANB,MIR626,TRUE,FALSE
SCANB,MIR627,TRUE,FALSE
SCANB,MIR628,TRUE,FALSE
SCANB,MIR629,TRUE,FALSE
SCANB,MIR630,TRUE,FALSE
SCANB,MIR631,TRUE,FALSE
SCANB,MIR632,TRUE,FALSE
SCANB,MIR633,TRUE,FALSE
SCANB,MIR634,TRUE,FALSE
SCANB,MIR635,TRUE,FALSE
SCANB,MIR636,TRUE,FALSE
SCANB,MIR637,TRUE,FALSE
SCANB,MIR638,TRUE,FALSE
SCANB,MIR639,TRUE,FALSE
SCANB,MIR640,TRUE,FALSE
SCANB,MIR641,TRUE,FALSE
SCANB,MIR642A,TRUE,FALSE
SCANB,MIR642B,TRUE,FALSE
SCANB,MIR643,TRUE,FALSE
SCANB,MIR644A,TRUE,FALSE
SCANB,MIR645,TRUE,FALSE
SCANB,MIR646,TRUE,FALSE
SCANB,MIR646HG,TRUE,FALSE
SCANB,MIR647,TRUE,FALSE
SCANB,MIR648,TRUE,FALSE
SCANB,MIR649,TRUE,FALSE
SCANB,MIR6499,TRUE,FALSE
SCANB,MIR650,TRUE,FALSE
SCANB,MIR6500,TRUE,FALSE
SCANB,MIR6501,TRUE,FALSE
SCANB,MIR6502,TRUE,FALSE
SCANB,MIR6503,TRUE,FALSE
SCANB,MIR6504,TRUE,FALSE
SCANB,MIR6505,TRUE,FALSE
SCANB,MIR6506,TRUE,FALSE
SCANB,MIR6507,TRUE,FALSE
SCANB,MIR6508,TRUE,FALSE
SCANB,MIR6509,TRUE,FALSE
SCANB,MIR651,TRUE,FALSE
SCANB,MIR6510,TRUE,FALSE
SCANB,MIR6511A2,TRUE,FALSE
SCANB,MIR6511B1,TRUE,FALSE
SCANB,MIR6512,TRUE,FALSE
SCANB,MIR6513,TRUE,FALSE
SCANB,MIR6514,TRUE,FALSE
SCANB,MIR6515,TRUE,FALSE
SCANB,MIR652,TRUE,FALSE
SCANB,MIR653,TRUE,FALSE
SCANB,MIR654,TRUE,FALSE
SCANB,MIR655,TRUE,FALSE
SCANB,MIR656,TRUE,FALSE
SCANB,MIR657,TRUE,FALSE
SCANB,MIR658,TRUE,FALSE
SCANB,MIR659,TRUE,FALSE
SCANB,MIR660,TRUE,FALSE
SCANB,MIR661,TRUE,FALSE
SCANB,MIR662,TRUE,FALSE
SCANB,MIR663A,TRUE,FALSE
SCANB,MIR663B,TRUE,FALSE
SCANB,MIR665,TRUE,FALSE
SCANB,MIR668,TRUE,FALSE
SCANB,MIR670,TRUE,FALSE
SCANB,MIR671,TRUE,FALSE
SCANB,MIR6715A,TRUE,FALSE
SCANB,MIR6715B,TRUE,FALSE
SCANB,MIR6716,TRUE,FALSE
SCANB,MIR6717,TRUE,FALSE
SCANB,MIR6718,TRUE,FALSE
SCANB,MIR6719,TRUE,FALSE
SCANB,MIR6720,TRUE,FALSE
SCANB,MIR6721,TRUE,FALSE
SCANB,MIR6722,TRUE,FALSE
SCANB,MIR6726,TRUE,FALSE
SCANB,MIR6727,TRUE,FALSE
SCANB,MIR6728,TRUE,FALSE
SCANB,MIR6729,TRUE,FALSE
SCANB,MIR6730,TRUE,FALSE
SCANB,MIR6731,TRUE,FALSE
SCANB,MIR6732,TRUE,FALSE
SCANB,MIR6733,TRUE,FALSE
SCANB,MIR6734,TRUE,FALSE
SCANB,MIR6735,TRUE,FALSE
SCANB,MIR6736,TRUE,FALSE
SCANB,MIR6737,TRUE,FALSE
SCANB,MIR6738,TRUE,FALSE
SCANB,MIR6739,TRUE,FALSE
SCANB,MIR6740,TRUE,FALSE
SCANB,MIR6741,TRUE,FALSE
SCANB,MIR6742,TRUE,FALSE
SCANB,MIR6743,TRUE,FALSE
SCANB,MIR6744,TRUE,FALSE
SCANB,MIR6745,TRUE,FALSE
SCANB,MIR6746,TRUE,FALSE
SCANB,MIR6747,TRUE,FALSE
SCANB,MIR6748,TRUE,FALSE
SCANB,MIR6749,TRUE,FALSE
SCANB,MIR675,TRUE,FALSE
SCANB,MIR6750,TRUE,FALSE
SCANB,MIR6751,TRUE,FALSE
SCANB,MIR6752,TRUE,FALSE
SCANB,MIR6753,TRUE,FALSE
SCANB,MIR6754,TRUE,FALSE
SCANB,MIR6755,TRUE,FALSE
SCANB,MIR6756,TRUE,FALSE
SCANB,MIR6757,TRUE,FALSE
SCANB,MIR6758,TRUE,FALSE
SCANB,MIR6759,TRUE,FALSE
SCANB,MIR676,TRUE,FALSE
SCANB,MIR6760,TRUE,FALSE
SCANB,MIR6761,TRUE,FALSE
SCANB,MIR6762,TRUE,FALSE
SCANB,MIR6763,TRUE,FALSE
SCANB,MIR6764,TRUE,FALSE
SCANB,MIR6765,TRUE,FALSE
SCANB,MIR6766,TRUE,FALSE
SCANB,MIR6767,TRUE,FALSE
SCANB,MIR6768,TRUE,FALSE
SCANB,MIR6769A,TRUE,FALSE
SCANB,MIR6769B,TRUE,FALSE
SCANB,MIR6770-2,TRUE,FALSE
SCANB,MIR6771,TRUE,FALSE
SCANB,MIR6772,TRUE,FALSE
SCANB,MIR6773,TRUE,FALSE
SCANB,MIR6774,TRUE,FALSE
SCANB,MIR6775,TRUE,FALSE
SCANB,MIR6776,TRUE,FALSE
SCANB,MIR6777,TRUE,FALSE
SCANB,MIR6778,TRUE,FALSE
SCANB,MIR6779,TRUE,FALSE
SCANB,MIR6780A,TRUE,FALSE
SCANB,MIR6780B,TRUE,FALSE
SCANB,MIR6781,TRUE,FALSE
SCANB,MIR6782,TRUE,FALSE
SCANB,MIR6783,TRUE,FALSE
SCANB,MIR6784,TRUE,FALSE
SCANB,MIR6785,TRUE,FALSE
SCANB,MIR6786,TRUE,FALSE
SCANB,MIR6787,TRUE,FALSE
SCANB,MIR6789,TRUE,FALSE
SCANB,MIR6790,TRUE,FALSE
SCANB,MIR6791,TRUE,FALSE
SCANB,MIR6792,TRUE,FALSE
SCANB,MIR6793,TRUE,FALSE
SCANB,MIR6794,TRUE,FALSE
SCANB,MIR6795,TRUE,FALSE
SCANB,MIR6796,TRUE,FALSE
SCANB,MIR6797,TRUE,FALSE
SCANB,MIR6798,TRUE,FALSE
SCANB,MIR6799,TRUE,FALSE
SCANB,MIR6800,TRUE,FALSE
SCANB,MIR6801,TRUE,FALSE
SCANB,MIR6802,TRUE,FALSE
SCANB,MIR6803,TRUE,FALSE
SCANB,MIR6804,TRUE,FALSE
SCANB,MIR6805,TRUE,FALSE
SCANB,MIR6806,TRUE,FALSE
SCANB,MIR6807,TRUE,FALSE
SCANB,MIR6808,TRUE,FALSE
SCANB,MIR6809,TRUE,FALSE
SCANB,MIR6810,TRUE,FALSE
SCANB,MIR6811,TRUE,FALSE
SCANB,MIR6812,TRUE,FALSE
SCANB,MIR6813,TRUE,FALSE
SCANB,MIR6814,TRUE,FALSE
SCANB,MIR6815,TRUE,FALSE
SCANB,MIR6816,TRUE,FALSE
SCANB,MIR6817,TRUE,FALSE
SCANB,MIR6818,TRUE,FALSE
SCANB,MIR6819,TRUE,FALSE
SCANB,MIR6820,TRUE,FALSE
SCANB,MIR6821,TRUE,FALSE
SCANB,MIR6822,TRUE,FALSE
SCANB,MIR6823,TRUE,FALSE
SCANB,MIR6824,TRUE,FALSE
SCANB,MIR6825,TRUE,FALSE
SCANB,MIR6826,TRUE,FALSE
SCANB,MIR6827,TRUE,FALSE
SCANB,MIR6828,TRUE,FALSE
SCANB,MIR6829,TRUE,FALSE
SCANB,MIR6830,TRUE,FALSE
SCANB,MIR6831,TRUE,FALSE
SCANB,MIR6832,TRUE,FALSE
SCANB,MIR6833,TRUE,FALSE
SCANB,MIR6834,TRUE,FALSE
SCANB,MIR6835,TRUE,FALSE
SCANB,MIR6836,TRUE,FALSE
SCANB,MIR6837,TRUE,FALSE
SCANB,MIR6839,TRUE,FALSE
SCANB,MIR6840,TRUE,FALSE
SCANB,MIR6841,TRUE,FALSE
SCANB,MIR6842,TRUE,FALSE
SCANB,MIR6843,TRUE,FALSE
SCANB,MIR6844,TRUE,FALSE
SCANB,MIR6845,TRUE,FALSE
SCANB,MIR6846,TRUE,FALSE
SCANB,MIR6847,TRUE,FALSE
SCANB,MIR6848,TRUE,FALSE
SCANB,MIR6849,TRUE,FALSE
SCANB,MIR6850,TRUE,FALSE
SCANB,MIR6851,TRUE,FALSE
SCANB,MIR6852,TRUE,FALSE
SCANB,MIR6853,TRUE,FALSE
SCANB,MIR6854,TRUE,FALSE
SCANB,MIR6855,TRUE,FALSE
SCANB,MIR6856,TRUE,FALSE
SCANB,MIR6857,TRUE,FALSE
SCANB,MIR6858,TRUE,FALSE
SCANB,MIR6859-1,TRUE,FALSE
SCANB,MIR6860,TRUE,FALSE
SCANB,MIR6861,TRUE,FALSE
SCANB,MIR6862-1,TRUE,FALSE
SCANB,MIR6863,TRUE,FALSE
SCANB,MIR6864,TRUE,FALSE
SCANB,MIR6865,TRUE,FALSE
SCANB,MIR6866,TRUE,FALSE
SCANB,MIR6867,TRUE,FALSE
SCANB,MIR6868,TRUE,FALSE
SCANB,MIR6869,TRUE,FALSE
SCANB,MIR6870,TRUE,FALSE
SCANB,MIR6871,TRUE,FALSE
SCANB,MIR6872,TRUE,FALSE
SCANB,MIR6873,TRUE,FALSE
SCANB,MIR6874,TRUE,FALSE
SCANB,MIR6875,TRUE,FALSE
SCANB,MIR6876,TRUE,FALSE
SCANB,MIR6877,TRUE,FALSE
SCANB,MIR6878,TRUE,FALSE
SCANB,MIR6879,TRUE,FALSE
SCANB,MIR6880,TRUE,FALSE
SCANB,MIR6881,TRUE,FALSE
SCANB,MIR6882,TRUE,FALSE
SCANB,MIR6883,TRUE,FALSE
SCANB,MIR6884,TRUE,FALSE
SCANB,MIR6885,TRUE,FALSE
SCANB,MIR6886,TRUE,FALSE
SCANB,MIR6887,TRUE,FALSE
SCANB,MIR6888,TRUE,FALSE
SCANB,MIR6889,TRUE,FALSE
SCANB,MIR6890,TRUE,FALSE
SCANB,MIR6891,TRUE,FALSE
SCANB,MIR6892,TRUE,FALSE
SCANB,MIR6893,TRUE,FALSE
SCANB,MIR6894,TRUE,FALSE
SCANB,MIR6895,TRUE,FALSE
SCANB,MIR7-1,TRUE,FALSE
SCANB,MIR7-2,TRUE,FALSE
SCANB,MIR7-3,TRUE,FALSE
SCANB,MIR7-3HG,TRUE,FALSE
SCANB,MIR708,TRUE,FALSE
SCANB,MIR7106,TRUE,FALSE
SCANB,MIR7107,TRUE,FALSE
SCANB,MIR7108,TRUE,FALSE
SCANB,MIR7109,TRUE,FALSE
SCANB,MIR711,TRUE,FALSE
SCANB,MIR7110,TRUE,FALSE
SCANB,MIR7111,TRUE,FALSE
SCANB,MIR7112,TRUE,FALSE
SCANB,MIR7113,TRUE,FALSE
SCANB,MIR7114,TRUE,FALSE
SCANB,MIR7150,TRUE,FALSE
SCANB,MIR7151,TRUE,FALSE
SCANB,MIR7152,TRUE,FALSE
SCANB,MIR7153,TRUE,FALSE
SCANB,MIR7154,TRUE,FALSE
SCANB,MIR7155,TRUE,FALSE
SCANB,MIR7156,TRUE,FALSE
SCANB,MIR7157,TRUE,FALSE
SCANB,MIR7159,TRUE,FALSE
SCANB,MIR7160,TRUE,FALSE
SCANB,MIR7161,TRUE,FALSE
SCANB,MIR7162,TRUE,FALSE
SCANB,MIR718,TRUE,FALSE
SCANB,MIR744,TRUE,FALSE
SCANB,MIR7515,TRUE,FALSE
SCANB,MIR758,TRUE,FALSE
SCANB,MIR759,TRUE,FALSE
SCANB,MIR760,TRUE,FALSE
SCANB,MIR761,TRUE,FALSE
SCANB,MIR762,TRUE,FALSE
SCANB,MIR764,TRUE,FALSE
SCANB,MIR765,TRUE,FALSE
SCANB,MIR766,TRUE,FALSE
SCANB,MIR767,TRUE,FALSE
SCANB,MIR769,TRUE,FALSE
SCANB,MIR770,TRUE,FALSE
SCANB,MIR7702,TRUE,FALSE
SCANB,MIR7703,TRUE,FALSE
SCANB,MIR7705,TRUE,FALSE
SCANB,MIR7843,TRUE,FALSE
SCANB,MIR7844,TRUE,FALSE
SCANB,MIR7845,TRUE,FALSE
SCANB,MIR7846,TRUE,FALSE
SCANB,MIR7848,TRUE,FALSE
SCANB,MIR7849,TRUE,FALSE
SCANB,MIR7850,TRUE,FALSE
SCANB,MIR7851,TRUE,FALSE
SCANB,MIR7852,TRUE,FALSE
SCANB,MIR7853,TRUE,FALSE
SCANB,MIR7854,TRUE,FALSE
SCANB,MIR7855,TRUE,FALSE
SCANB,MIR7856,TRUE,FALSE
SCANB,MIR7973-1,TRUE,FALSE
SCANB,MIR7973-2,TRUE,FALSE
SCANB,MIR7974,TRUE,FALSE
SCANB,MIR7975,TRUE,FALSE
SCANB,MIR7976,TRUE,FALSE
SCANB,MIR7977,TRUE,FALSE
SCANB,MIR7978,TRUE,FALSE
SCANB,MIR802,TRUE,FALSE
SCANB,MIR8052,TRUE,FALSE
SCANB,MIR8053,TRUE,FALSE
SCANB,MIR8054,TRUE,FALSE
SCANB,MIR8055,TRUE,FALSE
SCANB,MIR8056,TRUE,FALSE
SCANB,MIR8057,TRUE,FALSE
SCANB,MIR8058,TRUE,FALSE
SCANB,MIR8059,TRUE,FALSE
SCANB,MIR8060,TRUE,FALSE
SCANB,MIR8061,TRUE,FALSE
SCANB,MIR8062,TRUE,FALSE
SCANB,MIR8063,TRUE,FALSE
SCANB,MIR8064,TRUE,FALSE
SCANB,MIR8065,TRUE,FALSE
SCANB,MIR8066,TRUE,FALSE
SCANB,MIR8067,TRUE,FALSE
SCANB,MIR8068,TRUE,FALSE
SCANB,MIR8069,TRUE,FALSE
SCANB,MIR8070,TRUE,FALSE
SCANB,MIR8071-1,TRUE,FALSE
SCANB,MIR8072,TRUE,FALSE
SCANB,MIR8073,TRUE,FALSE
SCANB,MIR8074,TRUE,FALSE
SCANB,MIR8075,TRUE,FALSE
SCANB,MIR8076,TRUE,FALSE
SCANB,MIR8077,TRUE,FALSE
SCANB,MIR8078,TRUE,FALSE
SCANB,MIR8079,TRUE,FALSE
SCANB,MIR8080,TRUE,FALSE
SCANB,MIR8081,TRUE,FALSE
SCANB,MIR8082,TRUE,FALSE
SCANB,MIR8083,TRUE,FALSE
SCANB,MIR8084,TRUE,FALSE
SCANB,MIR8085,TRUE,FALSE
SCANB,MIR8086,TRUE,FALSE
SCANB,MIR8087,TRUE,FALSE
SCANB,MIR8088,TRUE,FALSE
SCANB,MIR8089,TRUE,FALSE
SCANB,MIR873,TRUE,FALSE
SCANB,MIR874,TRUE,FALSE
SCANB,MIR875,TRUE,FALSE
SCANB,MIR876,TRUE,FALSE
SCANB,MIR877,TRUE,FALSE
SCANB,MIR885,TRUE,FALSE
SCANB,MIR887,TRUE,FALSE
SCANB,MIR888,TRUE,FALSE
SCANB,MIR889,TRUE,FALSE
SCANB,MIR890,TRUE,FALSE
SCANB,MIR891A,TRUE,FALSE
SCANB,MIR891B,TRUE,FALSE
SCANB,MIR892A,TRUE,FALSE
SCANB,MIR892B,TRUE,FALSE
SCANB,MIR892C,TRUE,FALSE
SCANB,MIR9-1,TRUE,FALSE
SCANB,MIR9-1HG,TRUE,FALSE
SCANB,MIR9-2,TRUE,FALSE
SCANB,MIR9-2HG,TRUE,FALSE
SCANB,MIR9-3,TRUE,FALSE
SCANB,MIR9-3HG,TRUE,FALSE
SCANB,MIR920,TRUE,FALSE
SCANB,MIR921,TRUE,FALSE
SCANB,MIR922,TRUE,FALSE
SCANB,MIR924,TRUE,FALSE
SCANB,MIR924HG,TRUE,FALSE
SCANB,MIR92A2,TRUE,FALSE
SCANB,MIR92B,TRUE,FALSE
SCANB,MIR93,TRUE,FALSE
SCANB,MIR933,TRUE,FALSE
SCANB,MIR934,TRUE,FALSE
SCANB,MIR935,TRUE,FALSE
SCANB,MIR936,TRUE,FALSE
SCANB,MIR937,TRUE,FALSE
SCANB,MIR938,TRUE,FALSE
SCANB,MIR939,TRUE,FALSE
SCANB,MIR940,TRUE,FALSE
SCANB,MIR941-1,TRUE,FALSE
SCANB,MIR941-3,TRUE,FALSE
SCANB,MIR942,TRUE,FALSE
SCANB,MIR943,TRUE,FALSE
SCANB,MIR944,TRUE,FALSE
SCANB,MIR95,TRUE,FALSE
SCANB,MIR96,TRUE,FALSE
SCANB,MIR98,TRUE,FALSE
SCANB,MIR99A,TRUE,FALSE
SCANB,MIR99AHG,TRUE,FALSE
SCANB,MIR99B,TRUE,FALSE
SCANB,MIRLET7A1,TRUE,FALSE
SCANB,MIRLET7A2,TRUE,FALSE
SCANB,MIRLET7A3,TRUE,FALSE
SCANB,MIRLET7B,TRUE,FALSE
SCANB,MIRLET7BHG,TRUE,FALSE
SCANB,MIRLET7C,TRUE,FALSE
SCANB,MIRLET7D,TRUE,FALSE
SCANB,MIRLET7E,TRUE,FALSE
SCANB,MIRLET7F1,TRUE,FALSE
SCANB,MIRLET7F2,TRUE,FALSE
SCANB,MIRLET7G,TRUE,FALSE
SCANB,MIRLET7I,TRUE,FALSE
SCANB,MIS12,TRUE,FALSE
SCANB,MIS18A,TRUE,FALSE
SCANB,MIS18BP1,TRUE,FALSE
SCANB,MISFA,TRUE,FALSE
SCANB,MISP,TRUE,FALSE
SCANB,MITD1,TRUE,FALSE
SCANB,MITF,TRUE,FALSE
SCANB,MIX23,TRUE,FALSE
SCANB,MIXL1,TRUE,FALSE
SCANB,MKI67,TRUE,TRUE
SCANB,MKKS,TRUE,FALSE
SCANB,MKLN1,TRUE,FALSE
SCANB,MKNK1,TRUE,FALSE
SCANB,MKNK1-AS1,TRUE,FALSE
SCANB,MKNK2,TRUE,FALSE
SCANB,MKRN1,TRUE,FALSE
SCANB,MKRN2,TRUE,FALSE
SCANB,MKRN2OS,TRUE,FALSE
SCANB,MKRN3,TRUE,FALSE
SCANB,MKRN7P,TRUE,FALSE
SCANB,MKRN9P,TRUE,FALSE
SCANB,MKS1,TRUE,FALSE
SCANB,MKX,TRUE,FALSE
SCANB,MLANA,TRUE,FALSE
SCANB,MLC1,TRUE,FALSE
SCANB,MLEC,TRUE,FALSE
SCANB,MLF1,TRUE,FALSE
SCANB,MLF2,TRUE,FALSE
SCANB,MLH1,TRUE,FALSE
SCANB,MLH3,TRUE,FALSE
SCANB,MLIP,TRUE,FALSE
SCANB,MLIP-IT1,TRUE,FALSE
SCANB,MLKL,TRUE,FALSE
SCANB,MLLT1,TRUE,FALSE
SCANB,MLLT10,TRUE,FALSE
SCANB,MLLT10P1,TRUE,FALSE
SCANB,MLLT11,TRUE,FALSE
SCANB,MLLT3,TRUE,FALSE
SCANB,MLLT6,TRUE,FALSE
SCANB,MLN,TRUE,FALSE
SCANB,MLNR,TRUE,FALSE
SCANB,MLPH,TRUE,TRUE
SCANB,MLST8,TRUE,FALSE
SCANB,MLX,TRUE,FALSE
SCANB,MLXIP,TRUE,FALSE
SCANB,MLXIPL,TRUE,FALSE
SCANB,MLYCD,TRUE,FALSE
SCANB,MMAA,TRUE,FALSE
SCANB,MMAB,TRUE,FALSE
SCANB,MMACHC,TRUE,FALSE
SCANB,MMADHC,TRUE,FALSE
SCANB,MMD,TRUE,FALSE
SCANB,MMD2,TRUE,FALSE
SCANB,MME,TRUE,FALSE
SCANB,MMEL1,TRUE,FALSE
SCANB,MMGT1,TRUE,FALSE
SCANB,MMP1,TRUE,FALSE
SCANB,MMP10,TRUE,FALSE
SCANB,MMP11,TRUE,TRUE
SCANB,MMP12,TRUE,FALSE
SCANB,MMP13,TRUE,FALSE
SCANB,MMP14,TRUE,FALSE
SCANB,MMP15,TRUE,FALSE
SCANB,MMP16,TRUE,FALSE
SCANB,MMP17,TRUE,FALSE
SCANB,MMP19,TRUE,FALSE
SCANB,MMP2,TRUE,FALSE
SCANB,MMP20,TRUE,FALSE
SCANB,MMP21,TRUE,FALSE
SCANB,MMP23A,TRUE,FALSE
SCANB,MMP23B,TRUE,FALSE
SCANB,MMP24,TRUE,FALSE
SCANB,MMP24OS,TRUE,FALSE
SCANB,MMP25,TRUE,FALSE
SCANB,MMP26,TRUE,FALSE
SCANB,MMP27,TRUE,FALSE
SCANB,MMP28,TRUE,FALSE
SCANB,MMP3,TRUE,FALSE
SCANB,MMP7,TRUE,FALSE
SCANB,MMP8,TRUE,FALSE
SCANB,MMP9,TRUE,FALSE
SCANB,MMRN1,TRUE,FALSE
SCANB,MMRN2,TRUE,FALSE
SCANB,MMS19,TRUE,FALSE
SCANB,MMS22L,TRUE,FALSE
SCANB,MMUT,TRUE,FALSE
SCANB,MN1,TRUE,FALSE
SCANB,MNAT1,TRUE,FALSE
SCANB,MND1,TRUE,FALSE
SCANB,MNDA,TRUE,FALSE
SCANB,MNS1,TRUE,FALSE
SCANB,MNT,TRUE,FALSE
SCANB,MNX1,TRUE,FALSE
SCANB,MNX1-AS1,TRUE,FALSE
SCANB,MOAP1,TRUE,FALSE
SCANB,MOB1A,TRUE,FALSE
SCANB,MOB1B,TRUE,FALSE
SCANB,MOB2,TRUE,FALSE
SCANB,MOB3A,TRUE,FALSE
SCANB,MOB3B,TRUE,FALSE
SCANB,MOB3C,TRUE,FALSE
SCANB,MOB4,TRUE,FALSE
SCANB,MOBP,TRUE,FALSE
SCANB,MOCOS,TRUE,FALSE
SCANB,MOCS1,TRUE,FALSE
SCANB,MOCS2,TRUE,FALSE
SCANB,MOCS3,TRUE,FALSE
SCANB,MOG,TRUE,FALSE
SCANB,MOGAT1,TRUE,FALSE
SCANB,MOGAT2,TRUE,FALSE
SCANB,MOGAT3,TRUE,FALSE
SCANB,MOGS,TRUE,FALSE
SCANB,MOK,TRUE,FALSE
SCANB,MON1A,TRUE,FALSE
SCANB,MON1B,TRUE,FALSE
SCANB,MON2,TRUE,FALSE
SCANB,MORC1,TRUE,FALSE
SCANB,MORC2,TRUE,FALSE
SCANB,MORC2-AS1,TRUE,FALSE
SCANB,MORC3,TRUE,FALSE
SCANB,MORC4,TRUE,FALSE
SCANB,MORF4L1,TRUE,FALSE
SCANB,MORF4L2,TRUE,FALSE
SCANB,MORF4L2-AS1,TRUE,FALSE
SCANB,MORN1,TRUE,FALSE
