cohort,gene,present,in_pam50
GSE20685,MAFK,TRUE,FALSE
GSE20685,MAG,TRUE,FALSE
GSE20685,MAGEA1,TRUE,FALSE
GSE20685,MAGEA10,TRUE,FALSE
GSE20685,MAGEA11,TRUE,FALSE
GSE20685,MAGEA12,TRUE,FALSE
GSE20685,MAGEA2,TRUE,FALSE
GSE20685,MAGEA3,TRUE,FALSE
GSE20685,MAGEA4,TRUE,FALSE
GSE20685,MAGEA5P,TRUE,FALSE
GSE20685,MAGEA6,TRUE,FALSE
GSE20685,MAGEA8,TRUE,FALSE
GSE20685,MAGEA9,TRUE,FALSE
GSE20685,MAGEB1,TRUE,FALSE
GSE20685,MAGEB2,TRUE,FALSE
GSE20685,MAGEB3,TRUE,FALSE
GSE20685,MAGEB4,TRUE,FALSE
GSE20685,MAGEC1,TRUE,FALSE
GSE20685,MAGEC2,TRUE,FALSE
GSE20685,MAGEC3,TRUE,FALSE
GSE20685,MAGED1,TRUE,FALSE
GSE20685,MAGED2,TRUE,FALSE
GSE20685,MAGED4B,TRUE,FALSE
GSE20685,MAGEF1,TRUE,FALSE
GSE20685,MAGEH1,TRUE,FALSE
GSE20685,MAGEL2,TRUE,FALSE
GSE20685,MAGI1,TRUE,FALSE
GSE20685,MAGI2,TRUE,FALSE
GSE20685,MAGIX,TRUE,FALSE
GSE20685,MAGOH,TRUE,FALSE
GSE20685,MAGOH2P,TRUE,FALSE
GSE20685,MAGOHB,TRUE,FALSE
GSE20685,MAGT1,TRUE,FALSE
GSE20685,MAIP1,TRUE,FALSE
GSE20685,MAK,TRUE,FALSE
GSE20685,MAK16,TRUE,FALSE
GSE20685,MAL,TRUE,FALSE
GSE20685,MALL,TRUE,FALSE
GSE20685,MALT1,TRUE,FALSE
GSE20685,MAML1,TRUE,FALSE
GSE20685,MAML3,TRUE,FALSE
GSE20685,MAMLD1,TRUE,FALSE
GSE20685,MAN1A1,TRUE,FALSE
GSE20685,MAN1A2,TRUE,FALSE
GSE20685,MAN1B1,TRUE,FALSE
GSE20685,MAN1C1,TRUE,FALSE
GSE20685,MAN2A1,TRUE,FALSE
GSE20685,MAN2A2,TRUE,FALSE
GSE20685,MAN2B1,TRUE,FALSE
GSE20685,MAN2B2,TRUE,FALSE
GSE20685,MAN2C1,TRUE,FALSE
GSE20685,MANBA,TRUE,FALSE
GSE20685,MANEA,TRUE,FALSE
GSE20685,MANF,TRUE,FALSE
GSE20685,MANSC1,TRUE,FALSE
GSE20685,MAOA,TRUE,FALSE
GSE20685,MAOB,TRUE,FALSE
GSE20685,MAP1A,TRUE,FALSE
GSE20685,MAP1B,TRUE,FALSE
GSE20685,MAP1LC3B,TRUE,FALSE
GSE20685,MAP1LC3C,TRUE,FALSE
GSE20685,MAP1S,TRUE,FALSE
GSE20685,MAP2,TRUE,FALSE
GSE20685,MAP2K1,TRUE,FALSE
GSE20685,MAP2K2,TRUE,FALSE
GSE20685,MAP2K3,TRUE,FALSE
GSE20685,MAP2K4,TRUE,FALSE
GSE20685,MAP2K5,TRUE,FALSE
GSE20685,MAP2K6,TRUE,FALSE
GSE20685,MAP2K7,TRUE,FALSE
GSE20685,MAP3K1,TRUE,FALSE
GSE20685,MAP3K10,TRUE,FALSE
GSE20685,MAP3K11,TRUE,FALSE
GSE20685,MAP3K12,TRUE,FALSE
GSE20685,MAP3K13,TRUE,FALSE
GSE20685,MAP3K14,TRUE,FALSE
GSE20685,MAP3K19,TRUE,FALSE
GSE20685,MAP3K2,TRUE,FALSE
GSE20685,MAP3K20,TRUE,FALSE
GSE20685,MAP3K3,TRUE,FALSE
GSE20685,MAP3K4,TRUE,FALSE
GSE20685,MAP3K5,TRUE,FALSE
GSE20685,MAP3K6,TRUE,FALSE
GSE20685,MAP3K7,TRUE,FALSE
GSE20685,MAP3K7CL,TRUE,FALSE
GSE20685,MAP3K8,TRUE,FALSE
GSE20685,MAP3K9,TRUE,FALSE
GSE20685,MAP4,TRUE,FALSE
GSE20685,MAP4K1,TRUE,FALSE
GSE20685,MAP4K2,TRUE,FALSE
GSE20685,MAP4K3,TRUE,FALSE
GSE20685,MAP4K4,TRUE,FALSE
GSE20685,MAP4K5,TRUE,FALSE
GSE20685,MAP6D1,TRUE,FALSE
GSE20685,MAP7,TRUE,FALSE
GSE20685,MAP7D1,TRUE,FALSE
GSE20685,MAP7D3,TRUE,FALSE
GSE20685,MAP9,TRUE,FALSE
GSE20685,MAPK1,TRUE,FALSE
GSE20685,MAPK10,TRUE,FALSE
GSE20685,MAPK11,TRUE,FALSE
GSE20685,MAPK12,TRUE,FALSE
GSE20685,MAPK13,TRUE,FALSE
GSE20685,MAPK14,TRUE,FALSE
GSE20685,MAPK1IP1L,TRUE,FALSE
GSE20685,MAPK3,TRUE,FALSE
GSE20685,MAPK4,TRUE,FALSE
GSE20685,MAPK6,TRUE,FALSE
GSE20685,MAPK7,TRUE,FALSE
GSE20685,MAPK8,TRUE,FALSE
GSE20685,MAPK8IP1,TRUE,FALSE
GSE20685,MAPK8IP2,TRUE,FALSE
GSE20685,MAPK8IP3,TRUE,FALSE
GSE20685,MAPK9,TRUE,FALSE
GSE20685,MAPKAP1,TRUE,FALSE
GSE20685,MAPKAPK2,TRUE,FALSE
GSE20685,MAPKAPK3,TRUE,FALSE
GSE20685,MAPKAPK5,TRUE,FALSE
GSE20685,MAPKAPK5-AS1,TRUE,FALSE
GSE20685,MAPKBP1,TRUE,FALSE
GSE20685,MAPRE1,TRUE,FALSE
GSE20685,MAPRE2,TRUE,FALSE
GSE20685,MAPRE3,TRUE,FALSE
GSE20685,MAPT,TRUE,TRUE
GSE20685,MARCHF1,TRUE,FALSE
GSE20685,MARCHF2,TRUE,FALSE
GSE20685,MARCHF3,TRUE,FALSE
GSE20685,MARCHF5,TRUE,FALSE
GSE20685,MARCHF6,TRUE,FALSE
GSE20685,MARCHF7,TRUE,FALSE
GSE20685,MARCHF8,TRUE,FALSE
GSE20685,MARCKS,TRUE,FALSE
GSE20685,MARCKSL1,TRUE,FALSE
GSE20685,MARCO,TRUE,FALSE
GSE20685,MARF1,TRUE,FALSE
GSE20685,MARK1,TRUE,FALSE
GSE20685,MARK2,TRUE,FALSE
GSE20685,MARK3,TRUE,FALSE
GSE20685,MARK4,TRUE,FALSE
GSE20685,MARS1,TRUE,FALSE
GSE20685,MAS1,TRUE,FALSE
GSE20685,MASP1,TRUE,FALSE
GSE20685,MASP2,TRUE,FALSE
GSE20685,MAST1,TRUE,FALSE
GSE20685,MAST2,TRUE,FALSE
GSE20685,MAST3,TRUE,FALSE
GSE20685,MAST4,TRUE,FALSE
GSE20685,MAT1A,TRUE,FALSE
GSE20685,MAT2A,TRUE,FALSE
GSE20685,MAT2B,TRUE,FALSE
GSE20685,MATCAP2,TRUE,FALSE
GSE20685,MATK,TRUE,FALSE
GSE20685,MATN1,TRUE,FALSE
GSE20685,MATN2,TRUE,FALSE
GSE20685,MATN3,TRUE,FALSE
GSE20685,MATN4,TRUE,FALSE
GSE20685,MATR3,TRUE,FALSE
GSE20685,MAU2,TRUE,FALSE
GSE20685,MAVS,TRUE,FALSE
GSE20685,MAX,TRUE,FALSE
GSE20685,MAZ,TRUE,FALSE
GSE20685,MB,TRUE,FALSE
GSE20685,MBD1,TRUE,FALSE
GSE20685,MBD2,TRUE,FALSE
GSE20685,MBD3,TRUE,FALSE
GSE20685,MBD4,TRUE,FALSE
GSE20685,MBD5,TRUE,FALSE
GSE20685,MBIP,TRUE,FALSE
GSE20685,MBL1P,TRUE,FALSE
GSE20685,MBL2,TRUE,FALSE
GSE20685,MBNL1,TRUE,FALSE
GSE20685,MBNL2,TRUE,FALSE
GSE20685,MBNL3,TRUE,FALSE
GSE20685,MBOAT2,TRUE,FALSE
GSE20685,MBOAT7,TRUE,FALSE
GSE20685,MBP,TRUE,FALSE
GSE20685,MBTD1,TRUE,FALSE
GSE20685,MBTPS1,TRUE,FALSE
GSE20685,MBTPS2,TRUE,FALSE
GSE20685,MC1R,TRUE,FALSE
GSE20685,MC2R,TRUE,FALSE
GSE20685,MC3R,TRUE,FALSE
GSE20685,MC4R,TRUE,FALSE
GSE20685,MC5R,TRUE,FALSE
GSE20685,MCAM,TRUE,FALSE
GSE20685,MCAT,TRUE,FALSE
GSE20685,MCC,TRUE,FALSE
GSE20685,MCCC1,TRUE,FALSE
GSE20685,MCCC2,TRUE,FALSE
GSE20685,MCF2,TRUE,FALSE
GSE20685,MCF2L,TRUE,FALSE
GSE20685,MCF2L-AS1,TRUE,FALSE
GSE20685,MCF2L2,TRUE,FALSE
GSE20685,MCFD2,TRUE,FALSE
GSE20685,MCHR1,TRUE,FALSE
GSE20685,MCL1,TRUE,FALSE
GSE20685,MCM10,TRUE,FALSE
GSE20685,MCM2,TRUE,FALSE
GSE20685,MCM3,TRUE,FALSE
GSE20685,MCM3AP,TRUE,FALSE
GSE20685,MCM3AP-AS1,TRUE,FALSE
GSE20685,MCM4,TRUE,FALSE
GSE20685,MCM5,TRUE,FALSE
GSE20685,MCM6,TRUE,FALSE
GSE20685,MCM7,TRUE,FALSE
GSE20685,MCM9,TRUE,FALSE
GSE20685,MCMBP,TRUE,FALSE
GSE20685,MCOLN1,TRUE,FALSE
GSE20685,MCOLN3,TRUE,FALSE
GSE20685,MCPH1,TRUE,FALSE
GSE20685,MCRS1,TRUE,FALSE
GSE20685,MCTP1,TRUE,FALSE
GSE20685,MCTP2,TRUE,FALSE
GSE20685,MCTS1,TRUE,FALSE
GSE20685,MCUB,TRUE,FALSE
GSE20685,MCUR1,TRUE,FALSE
GSE20685,MDC1,TRUE,FALSE
GSE20685,MDFI,TRUE,FALSE
GSE20685,MDFIC,TRUE,FALSE
GSE20685,MDH1,TRUE,FALSE
GSE20685,MDH2,TRUE,FALSE
GSE20685,MDK,TRUE,FALSE
GSE20685,MDM1,TRUE,FALSE
GSE20685,MDM2,TRUE,TRUE
GSE20685,MDM4,TRUE,FALSE
GSE20685,MDN1,TRUE,FALSE
GSE20685,ME1,TRUE,FALSE
GSE20685,ME2,TRUE,FALSE
GSE20685,ME3,TRUE,FALSE
GSE20685,MEA1,TRUE,FALSE
GSE20685,MEAF6,TRUE,FALSE
GSE20685,MEAK7,TRUE,FALSE
GSE20685,MECOM,TRUE,FALSE
GSE20685,MECP2,TRUE,FALSE
GSE20685,MECR,TRUE,FALSE
GSE20685,MED1,TRUE,FALSE
GSE20685,MED12,TRUE,FALSE
GSE20685,MED13,TRUE,FALSE
GSE20685,MED13L,TRUE,FALSE
GSE20685,MED14,TRUE,FALSE
GSE20685,MED15,TRUE,FALSE
GSE20685,MED16,TRUE,FALSE
GSE20685,MED17,TRUE,FALSE
GSE20685,MED18,TRUE,FALSE
GSE20685,MED20,TRUE,FALSE
GSE20685,MED21,TRUE,FALSE
GSE20685,MED22,TRUE,FALSE
GSE20685,MED23,TRUE,FALSE
GSE20685,MED24,TRUE,FALSE
GSE20685,MED25,TRUE,FALSE
GSE20685,MED27,TRUE,FALSE
GSE20685,MED28,TRUE,FALSE
GSE20685,MED31,TRUE,FALSE
GSE20685,MED4,TRUE,FALSE
GSE20685,MED6,TRUE,FALSE
GSE20685,MED7,TRUE,FALSE
GSE20685,MED8,TRUE,FALSE
GSE20685,MED9,TRUE,FALSE
GSE20685,MEF2A,TRUE,FALSE
GSE20685,MEF2C,TRUE,FALSE
GSE20685,MEF2D,TRUE,FALSE
GSE20685,MEFV,TRUE,FALSE
GSE20685,MEG3,TRUE,FALSE
GSE20685,MEGF6,TRUE,FALSE
GSE20685,MEGF8,TRUE,FALSE
GSE20685,MEGF9,TRUE,FALSE
GSE20685,MEIS1,TRUE,FALSE
GSE20685,MEIS2,TRUE,FALSE
GSE20685,MEIS3P1,TRUE,FALSE
GSE20685,MELK,TRUE,TRUE
GSE20685,MELTF,TRUE,FALSE
GSE20685,MEMO1,TRUE,FALSE
GSE20685,MEN1,TRUE,FALSE
GSE20685,MEOX1,TRUE,FALSE
GSE20685,MEOX2,TRUE,FALSE
GSE20685,MEP1A,TRUE,FALSE
GSE20685,MEP1B,TRUE,FALSE
GSE20685,MEPCE,TRUE,FALSE
GSE20685,MEPE,TRUE,FALSE
GSE20685,MERTK,TRUE,FALSE
GSE20685,MEST,TRUE,FALSE
GSE20685,MET,TRUE,FALSE
GSE20685,METAP1,TRUE,FALSE
GSE20685,METAP2,TRUE,FALSE
GSE20685,METRN,TRUE,FALSE
GSE20685,METTL1,TRUE,FALSE
GSE20685,METTL13,TRUE,FALSE
GSE20685,METTL16,TRUE,FALSE
GSE20685,METTL17,TRUE,FALSE
GSE20685,METTL18,TRUE,FALSE
GSE20685,METTL22,TRUE,FALSE
GSE20685,METTL25B,TRUE,FALSE
GSE20685,METTL2B,TRUE,FALSE
GSE20685,METTL3,TRUE,FALSE
GSE20685,METTL4,TRUE,FALSE
GSE20685,METTL5,TRUE,FALSE
GSE20685,METTL8,TRUE,FALSE
GSE20685,METTL9,TRUE,FALSE
GSE20685,MEX3C,TRUE,FALSE
GSE20685,MEX3D,TRUE,FALSE
GSE20685,MFAP1,TRUE,FALSE
GSE20685,MFAP2,TRUE,FALSE
GSE20685,MFAP3,TRUE,FALSE
GSE20685,MFAP3L,TRUE,FALSE
GSE20685,MFAP4,TRUE,FALSE
GSE20685,MFAP5,TRUE,FALSE
GSE20685,MFF,TRUE,FALSE
GSE20685,MFGE8,TRUE,FALSE
GSE20685,MFHAS1,TRUE,FALSE
GSE20685,MFN1,TRUE,FALSE
GSE20685,MFN2,TRUE,FALSE
GSE20685,MFNG,TRUE,FALSE
GSE20685,MFSD1,TRUE,FALSE
GSE20685,MFSD11,TRUE,FALSE
GSE20685,MFSD12,TRUE,FALSE
GSE20685,MFSD5,TRUE,FALSE
GSE20685,MFSD6,TRUE,FALSE
GSE20685,MGA,TRUE,FALSE
GSE20685,MGAM,TRUE,FALSE
GSE20685,MGAM2,TRUE,FALSE
GSE20685,MGAT1,TRUE,FALSE
GSE20685,MGAT2,TRUE,FALSE
GSE20685,MGAT3,TRUE,FALSE
GSE20685,MGAT4A,TRUE,FALSE
GSE20685,MGAT4B,TRUE,FALSE
GSE20685,MGAT4C,TRUE,FALSE
GSE20685,MGAT5,TRUE,FALSE
GSE20685,MGLL,TRUE,FALSE
GSE20685,MGMT,TRUE,FALSE
GSE20685,MGP,TRUE,FALSE
GSE20685,MGRN1,TRUE,FALSE
GSE20685,MGST2,TRUE,FALSE
GSE20685,MGST3,TRUE,FALSE
GSE20685,MIA,TRUE,TRUE
GSE20685,MIA2,TRUE,FALSE
GSE20685,MIA3,TRUE,FALSE
GSE20685,MICA,TRUE,FALSE
GSE20685,MICAL1,TRUE,FALSE
GSE20685,MICAL2,TRUE,FALSE
GSE20685,MICAL3,TRUE,FALSE
GSE20685,MICALL1,TRUE,FALSE
GSE20685,MICALL2,TRUE,FALSE
GSE20685,MICB,TRUE,FALSE
GSE20685,MICOS10P1,TRUE,FALSE
GSE20685,MICU1,TRUE,FALSE
GSE20685,MICU2,TRUE,FALSE
GSE20685,MID1,TRUE,FALSE
GSE20685,MID1IP1,TRUE,FALSE
GSE20685,MID2,TRUE,FALSE
GSE20685,MIEF1,TRUE,FALSE
GSE20685,MIER2,TRUE,FALSE
GSE20685,MIF,TRUE,FALSE
GSE20685,MIIP,TRUE,FALSE
GSE20685,MILR1,TRUE,FALSE
GSE20685,MINAR1,TRUE,FALSE
GSE20685,MINDY1,TRUE,FALSE
GSE20685,MINDY2,TRUE,FALSE
GSE20685,MINDY3,TRUE,FALSE
GSE20685,MINK1,TRUE,FALSE
GSE20685,MINPP1,TRUE,FALSE
GSE20685,MIOS,TRUE,FALSE
GSE20685,MIP,TRUE,FALSE
GSE20685,MIPEP,TRUE,FALSE
GSE20685,MIR124-1HG,TRUE,FALSE
GSE20685,MIR1244-1,TRUE,FALSE
GSE20685,MIR22HG,TRUE,FALSE
GSE20685,MIR600HG,TRUE,FALSE
GSE20685,MIR622,TRUE,FALSE
GSE20685,MIR9-1HG,TRUE,FALSE
GSE20685,MIS12,TRUE,FALSE
GSE20685,MIS18A,TRUE,FALSE
GSE20685,MIS18BP1,TRUE,FALSE
GSE20685,MISP,TRUE,FALSE
GSE20685,MITF,TRUE,FALSE
GSE20685,MKI67,TRUE,TRUE
GSE20685,MKKS,TRUE,FALSE
GSE20685,MKLN1,TRUE,FALSE
GSE20685,MKNK1,TRUE,FALSE
GSE20685,MKNK2,TRUE,FALSE
GSE20685,MKRN1,TRUE,FALSE
GSE20685,MKRN2,TRUE,FALSE
GSE20685,MKRN3,TRUE,FALSE
GSE20685,MKRN7P,TRUE,FALSE
GSE20685,MKS1,TRUE,FALSE
GSE20685,MLANA,TRUE,FALSE
GSE20685,MLC1,TRUE,FALSE
GSE20685,MLEC,TRUE,FALSE
GSE20685,MLF1,TRUE,FALSE
GSE20685,MLF2,TRUE,FALSE
GSE20685,MLH1,TRUE,FALSE
GSE20685,MLH3,TRUE,FALSE
GSE20685,MLLT1,TRUE,FALSE
GSE20685,MLLT10,TRUE,FALSE
GSE20685,MLLT10P1,TRUE,FALSE
GSE20685,MLLT11,TRUE,FALSE
GSE20685,MLLT3,TRUE,FALSE
GSE20685,MLN,TRUE,FALSE
GSE20685,MLNR,TRUE,FALSE
GSE20685,MLPH,TRUE,TRUE
GSE20685,MLST8,TRUE,FALSE
GSE20685,MLX,TRUE,FALSE
GSE20685,MLXIP,TRUE,FALSE
GSE20685,MLXIPL,TRUE,FALSE
GSE20685,MLYCD,TRUE,FALSE
GSE20685,MMACHC,TRUE,FALSE
GSE20685,MMADHC,TRUE,FALSE
GSE20685,MMD,TRUE,FALSE
GSE20685,MME,TRUE,FALSE
GSE20685,MMP1,TRUE,FALSE
GSE20685,MMP10,TRUE,FALSE
GSE20685,MMP11,TRUE,TRUE
GSE20685,MMP12,TRUE,FALSE
GSE20685,MMP13,TRUE,FALSE
GSE20685,MMP14,TRUE,FALSE
GSE20685,MMP15,TRUE,FALSE
GSE20685,MMP16,TRUE,FALSE
GSE20685,MMP17,TRUE,FALSE
GSE20685,MMP19,TRUE,FALSE
GSE20685,MMP2,TRUE,FALSE
GSE20685,MMP20,TRUE,FALSE
GSE20685,MMP23B,TRUE,FALSE
GSE20685,MMP24,TRUE,FALSE
GSE20685,MMP24OS,TRUE,FALSE
GSE20685,MMP25,TRUE,FALSE
GSE20685,MMP26,TRUE,FALSE
GSE20685,MMP27,TRUE,FALSE
GSE20685,MMP28,TRUE,FALSE
GSE20685,MMP3,TRUE,FALSE
GSE20685,MMP7,TRUE,FALSE
GSE20685,MMP8,TRUE,FALSE
GSE20685,MMP9,TRUE,FALSE
GSE20685,MMRN1,TRUE,FALSE
GSE20685,MMRN2,TRUE,FALSE
GSE20685,MMS19,TRUE,FALSE
GSE20685,MMUT,TRUE,FALSE
GSE20685,MN1,TRUE,FALSE
GSE20685,MNAT1,TRUE,FALSE
GSE20685,MNDA,TRUE,FALSE
GSE20685,MNS1,TRUE,FALSE
GSE20685,MNT,TRUE,FALSE
GSE20685,MNX1,TRUE,FALSE
GSE20685,MOAP1,TRUE,FALSE
GSE20685,MOB1A,TRUE,FALSE
GSE20685,MOB3B,TRUE,FALSE
GSE20685,MOB4,TRUE,FALSE
GSE20685,MOBP,TRUE,FALSE
GSE20685,MOCOS,TRUE,FALSE
GSE20685,MOCS1,TRUE,FALSE
GSE20685,MOCS2,TRUE,FALSE
GSE20685,MOCS3,TRUE,FALSE
GSE20685,MOG,TRUE,FALSE
GSE20685,MOGAT2,TRUE,FALSE
GSE20685,MOGS,TRUE,FALSE
GSE20685,MOK,TRUE,FALSE
GSE20685,MON1B,TRUE,FALSE
GSE20685,MON2,TRUE,FALSE
GSE20685,MORC1,TRUE,FALSE
GSE20685,MORC2,TRUE,FALSE
GSE20685,MORC3,TRUE,FALSE
GSE20685,MORC4,TRUE,FALSE
GSE20685,MORF4,TRUE,FALSE
GSE20685,MORF4L1,TRUE,FALSE
GSE20685,MORF4L2,TRUE,FALSE
GSE20685,MORN1,TRUE,FALSE
GSE20685,MORN3,TRUE,FALSE
GSE20685,MOS,TRUE,FALSE
GSE20685,MOSPD1,TRUE,FALSE
GSE20685,MOSPD2,TRUE,FALSE
GSE20685,MOSPD3,TRUE,FALSE
GSE20685,MOXD1,TRUE,FALSE
GSE20685,MPC1,TRUE,FALSE
GSE20685,MPC2,TRUE,FALSE
GSE20685,MPDU1,TRUE,FALSE
GSE20685,MPDZ,TRUE,FALSE
GSE20685,MPG,TRUE,FALSE
GSE20685,MPHOSPH10,TRUE,FALSE
GSE20685,MPHOSPH6,TRUE,FALSE
GSE20685,MPHOSPH8,TRUE,FALSE
GSE20685,MPHOSPH9,TRUE,FALSE
GSE20685,MPI,TRUE,FALSE
GSE20685,MPIG6B,TRUE,FALSE
GSE20685,MPL,TRUE,FALSE
GSE20685,MPO,TRUE,FALSE
GSE20685,MPP1,TRUE,FALSE
GSE20685,MPP2,TRUE,FALSE
GSE20685,MPP3,TRUE,FALSE
GSE20685,MPPE1,TRUE,FALSE
GSE20685,MPPED1,TRUE,FALSE
GSE20685,MPPED2,TRUE,FALSE
GSE20685,MPRIP,TRUE,FALSE
GSE20685,MPST,TRUE,FALSE
GSE20685,MPV17,TRUE,FALSE
GSE20685,MPZ,TRUE,FALSE
GSE20685,MPZL1,TRUE,FALSE
GSE20685,MPZL2,TRUE,FALSE
GSE20685,MR1,TRUE,FALSE
GSE20685,MRAS,TRUE,FALSE
GSE20685,MRC1,TRUE,FALSE
GSE20685,MRC2,TRUE,FALSE
GSE20685,MRE11,TRUE,FALSE
GSE20685,MREG,TRUE,FALSE
GSE20685,MRFAP1L1,TRUE,FALSE
GSE20685,MRGBP,TRUE,FALSE
GSE20685,MRM1,TRUE,FALSE
GSE20685,MRM2,TRUE,FALSE
GSE20685,MRM3,TRUE,FALSE
GSE20685,MRNIP,TRUE,FALSE
GSE20685,MROH7,TRUE,FALSE
GSE20685,MROH9,TRUE,FALSE
GSE20685,MRPL11,TRUE,FALSE
GSE20685,MRPL12,TRUE,FALSE
GSE20685,MRPL13,TRUE,FALSE
GSE20685,MRPL15,TRUE,FALSE
GSE20685,MRPL16,TRUE,FALSE
GSE20685,MRPL17,TRUE,FALSE
GSE20685,MRPL18,TRUE,FALSE
GSE20685,MRPL19,TRUE,FALSE
GSE20685,MRPL2,TRUE,FALSE
GSE20685,MRPL20,TRUE,FALSE
GSE20685,MRPL22,TRUE,FALSE
GSE20685,MRPL23,TRUE,FALSE
GSE20685,MRPL24,TRUE,FALSE
GSE20685,MRPL28,TRUE,FALSE
GSE20685,MRPL3,TRUE,FALSE
GSE20685,MRPL33,TRUE,FALSE
GSE20685,MRPL34,TRUE,FALSE
GSE20685,MRPL35,TRUE,FALSE
GSE20685,MRPL39,TRUE,FALSE
GSE20685,MRPL4,TRUE,FALSE
GSE20685,MRPL40,TRUE,FALSE
GSE20685,MRPL41,TRUE,FALSE
GSE20685,MRPL42,TRUE,FALSE
GSE20685,MRPL44,TRUE,FALSE
GSE20685,MRPL46,TRUE,FALSE
GSE20685,MRPL48,TRUE,FALSE
GSE20685,MRPL49,TRUE,FALSE
GSE20685,MRPL52,TRUE,FALSE
GSE20685,MRPL57,TRUE,FALSE
GSE20685,MRPL58,TRUE,FALSE
GSE20685,MRPL9,TRUE,FALSE
GSE20685,MRPS10,TRUE,FALSE
GSE20685,MRPS11,TRUE,FALSE
GSE20685,MRPS12,TRUE,FALSE
GSE20685,MRPS14,TRUE,FALSE
GSE20685,MRPS15,TRUE,FALSE
GSE20685,MRPS16,TRUE,FALSE
GSE20685,MRPS17,TRUE,FALSE
GSE20685,MRPS18A,TRUE,FALSE
GSE20685,MRPS18B,TRUE,FALSE
GSE20685,MRPS18C,TRUE,FALSE
GSE20685,MRPS2,TRUE,FALSE
GSE20685,MRPS22,TRUE,FALSE
GSE20685,MRPS27,TRUE,FALSE
GSE20685,MRPS28,TRUE,FALSE
GSE20685,MRPS30,TRUE,FALSE
GSE20685,MRPS31,TRUE,FALSE
GSE20685,MRPS33,TRUE,FALSE
GSE20685,MRPS34,TRUE,FALSE
GSE20685,MRPS35,TRUE,FALSE
GSE20685,MRPS7,TRUE,FALSE
GSE20685,MRS2,TRUE,FALSE
GSE20685,MRTFA,TRUE,FALSE
GSE20685,MRTFB,TRUE,FALSE
GSE20685,MRTO4,TRUE,FALSE
GSE20685,MS4A1,TRUE,FALSE
GSE20685,MS4A12,TRUE,FALSE
GSE20685,MS4A2,TRUE,FALSE
GSE20685,MS4A3,TRUE,FALSE
GSE20685,MS4A4A,TRUE,FALSE
GSE20685,MS4A5,TRUE,FALSE
GSE20685,MS4A6A,TRUE,FALSE
GSE20685,MSANTD2,TRUE,FALSE
GSE20685,MSC,TRUE,FALSE
GSE20685,MSH2,TRUE,FALSE
GSE20685,MSH3,TRUE,FALSE
GSE20685,MSH4,TRUE,FALSE
GSE20685,MSH5,TRUE,FALSE
GSE20685,MSH6,TRUE,FALSE
GSE20685,MSI1,TRUE,FALSE
GSE20685,MSL1,TRUE,FALSE
GSE20685,MSL2,TRUE,FALSE
GSE20685,MSL3,TRUE,FALSE
GSE20685,MSLN,TRUE,FALSE
GSE20685,MSMB,TRUE,FALSE
GSE20685,MSMO1,TRUE,FALSE
GSE20685,MSN,TRUE,FALSE
GSE20685,MSR1,TRUE,FALSE
GSE20685,MSRA,TRUE,FALSE
GSE20685,MSRB1,TRUE,FALSE
GSE20685,MSRB2,TRUE,FALSE
GSE20685,MST1,TRUE,FALSE
GSE20685,MST1L,TRUE,FALSE
GSE20685,MST1R,TRUE,FALSE
GSE20685,MSTN,TRUE,FALSE
GSE20685,MSTO1,TRUE,FALSE
GSE20685,MSX1,TRUE,FALSE
GSE20685,MSX2,TRUE,FALSE
GSE20685,MT1E,TRUE,FALSE
GSE20685,MT1F,TRUE,FALSE
GSE20685,MT1G,TRUE,FALSE
GSE20685,MT1H,TRUE,FALSE
GSE20685,MT1HL1,TRUE,FALSE
GSE20685,MT1M,TRUE,FALSE
GSE20685,MT1X,TRUE,FALSE
GSE20685,MT2A,TRUE,FALSE
GSE20685,MT3,TRUE,FALSE
GSE20685,MT4,TRUE,FALSE
GSE20685,MTA1,TRUE,FALSE
GSE20685,MTA2,TRUE,FALSE
GSE20685,MTAP,TRUE,FALSE
GSE20685,MTARC1,TRUE,FALSE
GSE20685,MTARC2,TRUE,FALSE
GSE20685,MTCH1,TRUE,FALSE
GSE20685,MTCH2,TRUE,FALSE
GSE20685,MTCL1,TRUE,FALSE
GSE20685,MTCL2,TRUE,FALSE
GSE20685,MTCP1,TRUE,FALSE
GSE20685,MTDH,TRUE,FALSE
GSE20685,MTERF1,TRUE,FALSE
GSE20685,MTERF3,TRUE,FALSE
GSE20685,MTERF4,TRUE,FALSE
GSE20685,MTF1,TRUE,FALSE
GSE20685,MTF2,TRUE,FALSE
GSE20685,MTFR1,TRUE,FALSE
GSE20685,MTG1,TRUE,FALSE
GSE20685,MTHFD1,TRUE,FALSE
GSE20685,MTHFD2,TRUE,FALSE
GSE20685,MTHFD2L,TRUE,FALSE
GSE20685,MTHFR,TRUE,FALSE
GSE20685,MTHFS,TRUE,FALSE
GSE20685,MTHFSD,TRUE,FALSE
GSE20685,MTIF2,TRUE,FALSE
GSE20685,MTM1,TRUE,FALSE
GSE20685,MTMR1,TRUE,FALSE
GSE20685,MTMR10,TRUE,FALSE
GSE20685,MTMR11,TRUE,FALSE
GSE20685,MTMR12,TRUE,FALSE
GSE20685,MTMR14,TRUE,FALSE
GSE20685,MTMR2,TRUE,FALSE
GSE20685,MTMR3,TRUE,FALSE
GSE20685,MTMR4,TRUE,FALSE
GSE20685,MTMR6,TRUE,FALSE
GSE20685,MTMR7,TRUE,FALSE
